,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
295,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})",frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
296,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
297,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
299,frozenset({'Cheddar Cheese Burrito'}),"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
300,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
302,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
304,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
305,frozenset({'Cheddar Cheese Burrito'}),frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
306,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
307,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
308,"frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
310,frozenset({'Cheddar Cheese Burrito'}),"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
312,frozenset({'Cheddar Cheese Burrito'}),frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
315,frozenset({'Cheddar Cheese Burrito'}),frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
318,"frozenset({'Strawberry and Banana Fruit Puree', 'Fresh Cauliflower'})",frozenset({'Honeycrisp Apple'}),0.0013605442176870747,0.004081632653061225,0.0013605442176870747,1.0,244.99999999999997,0.0013549909759822296,inf
319,"frozenset({'Strawberry and Banana Fruit Puree', 'Honeycrisp Apple'})",frozenset({'Fresh Cauliflower'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
320,"frozenset({'Fresh Cauliflower', 'Honeycrisp Apple'})",frozenset({'Strawberry and Banana Fruit Puree'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
324,frozenset({'Tomato Basil Marinara Sauce'}),frozenset({'Chopped Tomatoes'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
325,frozenset({'Chopped Tomatoes'}),frozenset({'Tomato Basil Marinara Sauce'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
327,frozenset({'Strawberry Preserves'}),frozenset({'Organic Original Hommus'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
328,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
329,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})",frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
330,"frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
331,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),"frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
332,frozenset({'Cheddar Cheese Burrito'}),"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
334,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
335,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
336,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
337,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
338,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})","frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
339,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
340,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
341,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
342,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
343,"frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
344,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
346,frozenset({'Cheddar Cheese Burrito'}),"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
348,"frozenset({'Freeze Dried Apple & Mango Tiny Fruits', 'Organic Blueberry Pomegranate Whole Milk Yogurt'})",frozenset({'Bag of Organic Bananas'}),0.0013605442176870747,0.017687074829931974,0.0013605442176870747,1.0,56.53846153846153,0.0013364801702994123,inf
349,"frozenset({'Freeze Dried Apple & Mango Tiny Fruits', 'Bag of Organic Bananas'})",frozenset({'Organic Blueberry Pomegranate Whole Milk Yogurt'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
350,"frozenset({'Bag of Organic Bananas', 'Organic Blueberry Pomegranate Whole Milk Yogurt'})",frozenset({'Freeze Dried Apple & Mango Tiny Fruits'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
352,frozenset({'Organic Blueberry Pomegranate Whole Milk Yogurt'}),"frozenset({'Freeze Dried Apple & Mango Tiny Fruits', 'Bag of Organic Bananas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
353,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),frozenset({'Pitted Dates'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
354,frozenset({'Pitted Dates'}),frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
355,frozenset({'Vegetable Turkey Dinner Stage 2'}),frozenset({'Banana'}),0.0013605442176870747,0.02040816326530612,0.0013605442176870747,1.0,49.00000000000001,0.0013327780091628488,inf
356,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Pitted Dates', 'Organic Yellow Peaches'})",frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
357,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Pitted Dates'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
358,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Pitted Dates'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
359,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Pitted Dates', 'Organic Yellow Peaches'})",frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
360,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
361,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
362,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Pitted Dates'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
363,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})","frozenset({'Pitted Dates', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
364,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates', 'Organic Yellow Peaches'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
365,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
366,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Pitted Dates'})","frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
367,"frozenset({'Pitted Dates', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
368,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
369,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
370,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
371,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})","frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
372,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
373,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
374,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})","frozenset({'Pitted Dates', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
375,"frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Pitted Dates'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
376,"frozenset({'Pitted Dates', 'Cheddar Cheese Burrito'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
377,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
378,"frozenset({'Pitted Dates', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
379,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Pitted Dates'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
380,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
381,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
382,frozenset({'Cheddar Cheese Burrito'}),"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Pitted Dates', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
384,frozenset({'Pitted Dates'}),"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
386,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
387,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
388,"frozenset({'Pitted Dates', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
389,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Pitted Dates'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
390,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs'})","frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
391,"frozenset({'Pitted Dates', 'Cheddar Cheese Burrito'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
392,"frozenset({'Pitted Dates', 'Organic Yellow Peaches'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
393,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito'})","frozenset({'Pitted Dates', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
394,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
395,"frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
396,frozenset({'Pitted Dates'}),"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
398,frozenset({'Cheddar Cheese Burrito'}),"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
400,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Pitted Dates'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
401,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",frozenset({'Pitted Dates'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
402,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates', 'Organic Yellow Peaches'})",frozenset({'Organic Grade A Free Range Large Brown Eggs'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
403,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
404,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})","frozenset({'Pitted Dates', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
405,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates'})","frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
406,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
407,"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
408,"frozenset({'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
409,"frozenset({'Pitted Dates', 'Organic Yellow Peaches'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
410,frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),"frozenset({'Pitted Dates', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
412,frozenset({'Pitted Dates'}),"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Grade A Free Range Large Brown Eggs', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
414,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Pitted Dates'})",frozenset({'Organic Yellow Peaches'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
415,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Pitted Dates'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
416,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates', 'Organic Yellow Peaches'})",frozenset({'Cheddar Cheese Burrito'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
417,"frozenset({'Pitted Dates', 'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",frozenset({'Banana & Sweet Potato Organic Teething Wafers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
418,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Cheddar Cheese Burrito'})","frozenset({'Pitted Dates', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
419,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Pitted Dates'})","frozenset({'Cheddar Cheese Burrito', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
420,"frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})","frozenset({'Pitted Dates', 'Cheddar Cheese Burrito'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
421,"frozenset({'Pitted Dates', 'Cheddar Cheese Burrito'})","frozenset({'Banana & Sweet Potato Organic Teething Wafers', 'Organic Yellow Peaches'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
